country,country_name,indicator,year,value,source_flag,source,unit
LV,Latvia,I_IUCPP,2019,13.32,,Eurostat: isoc_ci_ac_i,percent
LV,Latvia,I_IUCPP,2020,,,Eurostat: isoc_ci_ac_i,percent
LV,Latvia,I_IUCPP,2021,22.54,,Eurostat: isoc_ci_ac_i,percent
LV,Latvia,I_IUCPP,2022,22.82,,Eurostat: isoc_ci_ac_i,percent
LV,Latvia,I_IUCPP,2023,22.29,,Eurostat: isoc_ci_ac_i,percent
LV,Latvia,I_IUCPP,2024,26.42,,Eurostat: isoc_ci_ac_i,percent
LV,Latvia,I_IUCPP,2025,24.24,,Eurostat: isoc_ci_ac_i,percent
LV,Latvia,I_IUVOD,2014,,,Eurostat: isoc_ci_ac_i,percent
LV,Latvia,I_IUVOD,2015,,,Eurostat: isoc_ci_ac_i,percent
LV,Latvia,I_IUVOD,2016,11.7,b,Eurostat: isoc_ci_ac_i,percent
LV,Latvia,I_IUVOD,2017,,,Eurostat: isoc_ci_ac_i,percent
LV,Latvia,I_IUVOD,2018,12.74,,Eurostat: isoc_ci_ac_i,percent
LV,Latvia,I_IUVOD,2019,,,Eurostat: isoc_ci_ac_i,percent
LV,Latvia,I_IUVOD,2020,10.98,,Eurostat: isoc_ci_ac_i,percent
LV,Latvia,I_IUVOD,2021,,,Eurostat: isoc_ci_ac_i,percent
LV,Latvia,I_IUVOD,2022,12.13,,Eurostat: isoc_ci_ac_i,percent
LV,Latvia,I_IUVOD,2023,,,Eurostat: isoc_ci_ac_i,percent
LV,Latvia,I_IUVOD,2024,19.53,,Eurostat: isoc_ci_ac_i,percent
LV,Latvia,I_IUVOD,2025,,,Eurostat: isoc_ci_ac_i,percent
LV,Latvia,deprivation,2015,15.4,,Eurostat: ilc_mdsd11,percent
LV,Latvia,deprivation,2016,12.6,,Eurostat: ilc_mdsd11,percent
LV,Latvia,deprivation,2017,12.9,,Eurostat: ilc_mdsd11,percent
LV,Latvia,deprivation,2018,10.4,,Eurostat: ilc_mdsd11,percent
LV,Latvia,deprivation,2019,7.5,,Eurostat: ilc_mdsd11,percent
LV,Latvia,deprivation,2020,7.0,,Eurostat: ilc_mdsd11,percent
LV,Latvia,deprivation,2021,5.3,,Eurostat: ilc_mdsd11,percent
LV,Latvia,deprivation,2022,7.8,,Eurostat: ilc_mdsd11,percent
LV,Latvia,deprivation,2023,6.2,,Eurostat: ilc_mdsd11,percent
LV,Latvia,deprivation,2024,5.3,,Eurostat: ilc_mdsd11,percent
LV,Latvia,deprivation,2025,4.8,,Eurostat: ilc_mdsd11,percent
LT,Lithuania,I_IUSNET,2014,47.02,,Eurostat: isoc_ci_ac_i,percent
LT,Lithuania,I_IUSNET,2015,46.27,,Eurostat: isoc_ci_ac_i,percent
LT,Lithuania,I_IUSNET,2016,50.34,,Eurostat: isoc_ci_ac_i,percent
LT,Lithuania,I_IUSNET,2017,53.55,,Eurostat: isoc_ci_ac_i,percent
LT,Lithuania,I_IUSNET,2018,57.95,,Eurostat: isoc_ci_ac_i,percent
LT,Lithuania,I_IUSNET,2019,60.57,,Eurostat: isoc_ci_ac_i,percent
LT,Lithuania,I_IUSNET,2020,61.45,,Eurostat: isoc_ci_ac_i,percent
LT,Lithuania,I_IUSNET,2021,65.19,,Eurostat: isoc_ci_ac_i,percent
LT,Lithuania,I_IUSNET,2022,67.3,,Eurostat: isoc_ci_ac_i,percent
LT,Lithuania,I_IUSNET,2023,68.45,,Eurostat: isoc_ci_ac_i,percent
LT,Lithuania,I_IUSNET,2024,69.84,,Eurostat: isoc_ci_ac_i,percent
LT,Lithuania,I_IUSNET,2025,70.27,,Eurostat: isoc_ci_ac_i,percent
LT,Lithuania,I_IUVOTE,2014,,,Eurostat: isoc_ci_ac_i,percent
LT,Lithuania,I_IUVOTE,2015,5.13,,Eurostat: isoc_ci_ac_i,percent
LT,Lithuania,I_IUVOTE,2016,,,Eurostat: isoc_ci_ac_i,percent
LT,Lithuania,I_IUVOTE,2017,8.94,,Eurostat: isoc_ci_ac_i,percent
LT,Lithuania,I_IUVOTE,2018,,,Eurostat: isoc_ci_ac_i,percent
LT,Lithuania,I_IUVOTE,2019,10.22,,Eurostat: isoc_ci_ac_i,percent
LT,Lithuania,I_IUVOTE,2020,,,Eurostat: isoc_ci_ac_i,percent
LT,Lithuania,I_IUVOTE,2021,9.98,,Eurostat: isoc_ci_ac_i,percent
LT,Lithuania,I_IUVOTE,2022,11.12,,Eurostat: isoc_ci_ac_i,percent
LT,Lithuania,I_IUVOTE,2023,8.08,,Eurostat: isoc_ci_ac_i,percent
LT,Lithuania,I_IUVOTE,2024,13.05,,Eurostat: isoc_ci_ac_i,percent
LT,Lithuania,I_IUVOTE,2025,8.27,,Eurostat: isoc_ci_ac_i,percent
LT,Lithuania,I_IUPOL2,2014,,,Eurostat: isoc_ci_ac_i,percent
LT,Lithuania,I_IUPOL2,2015,,,Eurostat: isoc_ci_ac_i,percent
LT,Lithuania,I_IUPOL2,2016,,,Eurostat: isoc_ci_ac_i,percent
LT,Lithuania,I_IUPOL2,2017,,,Eurostat: isoc_ci_ac_i,percent
LT,Lithuania,I_IUPOL2,2018,,,Eurostat: isoc_ci_ac_i,percent
LT,Lithuania,I_IUPOL2,2019,,,Eurostat: isoc_ci_ac_i,percent
LT,Lithuania,I_IUPOL2,2020,,,Eurostat: isoc_ci_ac_i,percent
LT,Lithuania,I_IUPOL2,2021,13.82,,Eurostat: isoc_ci_ac_i,percent
LT,Lithuania,I_IUPOL2,2022,16.18,,Eurostat: isoc_ci_ac_i,percent
LT,Lithuania,I_IUPOL2,2023,12.11,,Eurostat: isoc_ci_ac_i,percent
LT,Lithuania,I_IUPOL2,2024,14.07,,Eurostat: isoc_ci_ac_i,percent
LT,Lithuania,I_IUPOL2,2025,10.18,,Eurostat: isoc_ci_ac_i,percent
LT,Lithuania,I_IUCPP,2014,,,Eurostat: isoc_ci_ac_i,percent
LT,Lithuania,I_IUCPP,2015,9.95,,Eurostat: isoc_ci_ac_i,percent
LT,Lithuania,I_IUCPP,2016,,,Eurostat: isoc_ci_ac_i,percent
LT,Lithuania,I_IUCPP,2017,13.55,,Eurostat: isoc_ci_ac_i,percent
LT,Lithuania,I_IUCPP,2018,,,Eurostat: isoc_ci_ac_i,percent
LT,Lithuania,I_IUCPP,2019,16.6,,Eurostat: isoc_ci_ac_i,percent
LT,Lithuania,I_IUCPP,2020,,,Eurostat: isoc_ci_ac_i,percent
LT,Lithuania,I_IUCPP,2021,17.87,,Eurostat: isoc_ci_ac_i,percent
LT,Lithuania,I_IUCPP,2022,20.93,,Eurostat: isoc_ci_ac_i,percent
LT,Lithuania,I_IUCPP,2023,15.92,,Eurostat: isoc_ci_ac_i,percent
LT,Lithuania,I_IUCPP,2024,20.17,,Eurostat: isoc_ci_ac_i,percent
LT,Lithuania,I_IUCPP,2025,14.55,,Eurostat: isoc_ci_ac_i,percent
LT,Lithuania,I_IUVOD,2014,,,Eurostat: isoc_ci_ac_i,percent
LT,Lithuania,I_IUVOD,2015,,,Eurostat: isoc_ci_ac_i,percent
LT,Lithuania,I_IUVOD,2016,8.21,,Eurostat: isoc_ci_ac_i,percent
LT,Lithuania,I_IUVOD,2017,,,Eurostat: isoc_ci_ac_i,percent
LT,Lithuania,I_IUVOD,2018,12.0,,Eurostat: isoc_ci_ac_i,percent
LT,Lithuania,I_IUVOD,2019,,,Eurostat: isoc_ci_ac_i,percent
LT,Lithuania,I_IUVOD,2020,15.14,,Eurostat: isoc_ci_ac_i,percent
LT,Lithuania,I_IUVOD,2021,,,Eurostat: isoc_ci_ac_i,percent
LT,Lithuania,I_IUVOD,2022,20.42,,Eurostat: isoc_ci_ac_i,percent
LT,Lithuania,I_IUVOD,2023,,,Eurostat: isoc_ci_ac_i,percent
LT,Lithuania,I_IUVOD,2024,24.52,,Eurostat: isoc_ci_ac_i,percent
LT,Lithuania,I_IUVOD,2025,,,Eurostat: isoc_ci_ac_i,percent
LT,Lithuania,deprivation,2015,14.6,,Eurostat: ilc_mdsd11,percent
LT,Lithuania,deprivation,2016,15.4,,Eurostat: ilc_mdsd11,percent
LT,Lithuania,deprivation,2017,14.4,,Eurostat: ilc_mdsd11,percent
LT,Lithuania,deprivation,2018,12.0,,Eurostat: ilc_mdsd11,percent
LT,Lithuania,deprivation,2019,9.7,,Eurostat: ilc_mdsd11,percent
LT,Lithuania,deprivation,2020,8.1,,Eurostat: ilc_mdsd11,percent
LT,Lithuania,deprivation,2021,6.4,,Eurostat: ilc_mdsd11,percent
LT,Lithuania,deprivation,2022,6.0,,Eurostat: ilc_mdsd11,percent
LT,Lithuania,deprivation,2023,6.1,,Eurostat: ilc_mdsd11,percent
LT,Lithuania,deprivation,2024,6.1,p,Eurostat: ilc_mdsd11,percent
LT,Lithuania,deprivation,2025,5.5,p,Eurostat: ilc_mdsd11,percent
LU,Luxembourg,I_IUSNET,2014,60.49,,Eurostat: isoc_ci_ac_i,percent
LU,Luxembourg,I_IUSNET,2015,68.28,,Eurostat: isoc_ci_ac_i,percent
LU,Luxembourg,I_IUSNET,2016,67.05,,Eurostat: isoc_ci_ac_i,percent
LU,Luxembourg,I_IUSNET,2017,68.08,,Eurostat: isoc_ci_ac_i,percent
LU,Luxembourg,I_IUSNET,2018,63.76,b,Eurostat: isoc_ci_ac_i,percent
LU,Luxembourg,I_IUSNET,2019,62.51,,Eurostat: isoc_ci_ac_i,percent
LU,Luxembourg,I_IUSNET,2020,59.53,,Eurostat: isoc_ci_ac_i,percent
LU,Luxembourg,I_IUSNET,2021,61.95,,Eurostat: isoc_ci_ac_i,percent
LU,Luxembourg,I_IUSNET,2022,61.78,,Eurostat: isoc_ci_ac_i,percent
LU,Luxembourg,I_IUSNET,2023,62.55,,Eurostat: isoc_ci_ac_i,percent
LU,Luxembourg,I_IUSNET,2024,67.7,,Eurostat: isoc_ci_ac_i,percent
LU,Luxembourg,I_IUSNET,2025,67.32,,Eurostat: isoc_ci_ac_i,percent
LU,Luxembourg,I_IUVOTE,2014,,,Eurostat: isoc_ci_ac_i,percent
LU,Luxembourg,I_IUVOTE,2015,17.69,,Eurostat: isoc_ci_ac_i,percent
LU,Luxembourg,I_IUVOTE,2016,,,Eurostat: isoc_ci_ac_i,percent
LU,Luxembourg,I_IUVOTE,2017,31.99,,Eurostat: isoc_ci_ac_i,percent
LU,Luxembourg,I_IUVOTE,2018,,,Eurostat: isoc_ci_ac_i,percent
LU,Luxembourg,I_IUVOTE,2019,16.43,b,Eurostat: isoc_ci_ac_i,percent
LU,Luxembourg,I_IUVOTE,2020,,,Eurostat: isoc_ci_ac_i,percent
LU,Luxembourg,I_IUVOTE,2021,13.14,,Eurostat: isoc_ci_ac_i,percent
LU,Luxembourg,I_IUVOTE,2022,11.81,,Eurostat: isoc_ci_ac_i,percent
LU,Luxembourg,I_IUVOTE,2023,10.11,,Eurostat: isoc_ci_ac_i,percent
LU,Luxembourg,I_IUVOTE,2024,14.94,,Eurostat: isoc_ci_ac_i,percent
LU,Luxembourg,I_IUVOTE,2025,11.83,,Eurostat: isoc_ci_ac_i,percent
LU,Luxembourg,I_IUPOL2,2014,,,Eurostat: isoc_ci_ac_i,percent
LU,Luxembourg,I_IUPOL2,2015,,,Eurostat: isoc_ci_ac_i,percent
LU,Luxembourg,I_IUPOL2,2016,,,Eurostat: isoc_ci_ac_i,percent
LU,Luxembourg,I_IUPOL2,2017,,,Eurostat: isoc_ci_ac_i,percent
LU,Luxembourg,I_IUPOL2,2018,,,Eurostat: isoc_ci_ac_i,percent
LU,Luxembourg,I_IUPOL2,2019,,,Eurostat: isoc_ci_ac_i,percent
LU,Luxembourg,I_IUPOL2,2020,,,Eurostat: isoc_ci_ac_i,percent
LU,Luxembourg,I_IUPOL2,2021,19.53,,Eurostat: isoc_ci_ac_i,percent
LU,Luxembourg,I_IUPOL2,2022,14.59,,Eurostat: isoc_ci_ac_i,percent
LU,Luxembourg,I_IUPOL2,2023,12.95,,Eurostat: isoc_ci_ac_i,percent
LU,Luxembourg,I_IUPOL2,2024,15.03,,Eurostat: isoc_ci_ac_i,percent
LU,Luxembourg,I_IUPOL2,2025,13.74,,Eurostat: isoc_ci_ac_i,percent
LU,Luxembourg,I_IUCPP,2014,,,Eurostat: isoc_ci_ac_i,percent
LU,Luxembourg,I_IUCPP,2015,27.62,,Eurostat: isoc_ci_ac_i,percent
LU,Luxembourg,I_IUCPP,2016,,,Eurostat: isoc_ci_ac_i,percent
LU,Luxembourg,I_IUCPP,2017,39.93,,Eurostat: isoc_ci_ac_i,percent
LU,Luxembourg,I_IUCPP,2018,,,Eurostat: isoc_ci_ac_i,percent
LU,Luxembourg,I_IUCPP,2019,24.85,b,Eurostat: isoc_ci_ac_i,percent
LU,Luxembourg,I_IUCPP,2020,,,Eurostat: isoc_ci_ac_i,percent
LU,Luxembourg,I_IUCPP,2021,26.72,,Eurostat: isoc_ci_ac_i,percent
LU,Luxembourg,I_IUCPP,2022,21.47,,Eurostat: isoc_ci_ac_i,percent
LU,Luxembourg,I_IUCPP,2023,18.39,,Eurostat: isoc_ci_ac_i,percent
LU,Luxembourg,I_IUCPP,2024,24.36,,Eurostat: isoc_ci_ac_i,percent
LU,Luxembourg,I_IUCPP,2025,20.64,,Eurostat: isoc_ci_ac_i,percent
LU,Luxembourg,I_IUVOD,2014,,,Eurostat: isoc_ci_ac_i,percent
LU,Luxembourg,I_IUVOD,2015,,,Eurostat: isoc_ci_ac_i,percent
LU,Luxembourg,I_IUVOD,2016,28.29,,Eurostat: isoc_ci_ac_i,percent
LU,Luxembourg,I_IUVOD,2017,,,Eurostat: isoc_ci_ac_i,percent
LU,Luxembourg,I_IUVOD,2018,23.49,b,Eurostat: isoc_ci_ac_i,percent
LU,Luxembourg,I_IUVOD,2019,,,Eurostat: isoc_ci_ac_i,percent
LU,Luxembourg,I_IUVOD,2020,45.68,,Eurostat: isoc_ci_ac_i,percent
LU,Luxembourg,I_IUVOD,2021,,,Eurostat: isoc_ci_ac_i,percent
LU,Luxembourg,I_IUVOD,2022,42.7,,Eurostat: isoc_ci_ac_i,percent
LU,Luxembourg,I_IUVOD,2023,,,Eurostat: isoc_ci_ac_i,percent
LU,Luxembourg,I_IUVOD,2024,53.37,,Eurostat: isoc_ci_ac_i,percent
LU,Luxembourg,I_IUVOD,2025,,,Eurostat: isoc_ci_ac_i,percent
LU,Luxembourg,deprivation,2015,2.5,,Eurostat: ilc_mdsd11,percent
LU,Luxembourg,deprivation,2016,2.0,,Eurostat: ilc_mdsd11,percent
LU,Luxembourg,deprivation,2017,1.9,,Eurostat: ilc_mdsd11,percent
LU,Luxembourg,deprivation,2018,1.6,,Eurostat: ilc_mdsd11,percent
LU,Luxembourg,deprivation,2019,1.4,,Eurostat: ilc_mdsd11,percent
LU,Luxembourg,deprivation,2020,1.7,b,Eurostat: ilc_mdsd11,percent
LU,Luxembourg,deprivation,2021,2.4,b,Eurostat: ilc_mdsd11,percent
LU,Luxembourg,deprivation,2022,2.0,b,Eurostat: ilc_mdsd11,percent
LU,Luxembourg,deprivation,2023,2.5,,Eurostat: ilc_mdsd11,percent
LU,Luxembourg,deprivation,2024,2.3,,Eurostat: ilc_mdsd11,percent
LU,Luxembourg,deprivation,2025,3.4,b,Eurostat: ilc_mdsd11,percent
HU,Hungary,I_IUSNET,2014,60.02,,Eurostat: isoc_ci_ac_i,percent
HU,Hungary,I_IUSNET,2015,60.75,,Eurostat: isoc_ci_ac_i,percent
HU,Hungary,I_IUSNET,2016,65.62,,Eurostat: isoc_ci_ac_i,percent
HU,Hungary,I_IUSNET,2017,64.57,,Eurostat: isoc_ci_ac_i,percent
HU,Hungary,I_IUSNET,2018,65.32,,Eurostat: isoc_ci_ac_i,percent
HU,Hungary,I_IUSNET,2019,68.86,,Eurostat: isoc_ci_ac_i,percent
HU,Hungary,I_IUSNET,2020,73.99,,Eurostat: isoc_ci_ac_i,percent
HU,Hungary,I_IUSNET,2021,77.24,,Eurostat: isoc_ci_ac_i,percent
HU,Hungary,I_IUSNET,2022,78.54,,Eurostat: isoc_ci_ac_i,percent
HU,Hungary,I_IUSNET,2023,81.32,,Eurostat: isoc_ci_ac_i,percent
HU,Hungary,I_IUSNET,2024,81.01,,Eurostat: isoc_ci_ac_i,percent
HU,Hungary,I_IUSNET,2025,78.66,,Eurostat: isoc_ci_ac_i,percent
HU,Hungary,I_IUVOTE,2014,,,Eurostat: isoc_ci_ac_i,percent
HU,Hungary,I_IUVOTE,2015,2.43,,Eurostat: isoc_ci_ac_i,percent
HU,Hungary,I_IUVOTE,2016,,,Eurostat: isoc_ci_ac_i,percent
HU,Hungary,I_IUVOTE,2017,3.34,,Eurostat: isoc_ci_ac_i,percent
HU,Hungary,I_IUVOTE,2018,,,Eurostat: isoc_ci_ac_i,percent
HU,Hungary,I_IUVOTE,2019,5.0,,Eurostat: isoc_ci_ac_i,percent
HU,Hungary,I_IUVOTE,2020,,,Eurostat: isoc_ci_ac_i,percent
HU,Hungary,I_IUVOTE,2021,12.1,,Eurostat: isoc_ci_ac_i,percent
HU,Hungary,I_IUVOTE,2022,14.16,,Eurostat: isoc_ci_ac_i,percent
HU,Hungary,I_IUVOTE,2023,14.87,,Eurostat: isoc_ci_ac_i,percent
HU,Hungary,I_IUVOTE,2024,7.02,,Eurostat: isoc_ci_ac_i,percent
HU,Hungary,I_IUVOTE,2025,11.26,,Eurostat: isoc_ci_ac_i,percent
HU,Hungary,I_IUPOL2,2014,,,Eurostat: isoc_ci_ac_i,percent
HU,Hungary,I_IUPOL2,2015,,,Eurostat: isoc_ci_ac_i,percent
HU,Hungary,I_IUPOL2,2016,,,Eurostat: isoc_ci_ac_i,percent
HU,Hungary,I_IUPOL2,2017,,,Eurostat: isoc_ci_ac_i,percent
HU,Hungary,I_IUPOL2,2018,,,Eurostat: isoc_ci_ac_i,percent
HU,Hungary,I_IUPOL2,2019,,,Eurostat: isoc_ci_ac_i,percent
HU,Hungary,I_IUPOL2,2020,,,Eurostat: isoc_ci_ac_i,percent
HU,Hungary,I_IUPOL2,2021,19.05,,Eurostat: isoc_ci_ac_i,percent
HU,Hungary,I_IUPOL2,2022,23.37,,Eurostat: isoc_ci_ac_i,percent
HU,Hungary,I_IUPOL2,2023,28.12,,Eurostat: isoc_ci_ac_i,percent
HU,Hungary,I_IUPOL2,2024,17.31,,Eurostat: isoc_ci_ac_i,percent
HU,Hungary,I_IUPOL2,2025,40.77,,Eurostat: isoc_ci_ac_i,percent
HU,Hungary,I_IUCPP,2014,,,Eurostat: isoc_ci_ac_i,percent
HU,Hungary,I_IUCPP,2015,4.67,,Eurostat: isoc_ci_ac_i,percent
HU,Hungary,I_IUCPP,2016,,,Eurostat: isoc_ci_ac_i,percent
HU,Hungary,I_IUCPP,2017,8.03,,Eurostat: isoc_ci_ac_i,percent
HU,Hungary,I_IUCPP,2018,,,Eurostat: isoc_ci_ac_i,percent
HU,Hungary,I_IUCPP,2019,12.09,,Eurostat: isoc_ci_ac_i,percent
HU,Hungary,I_IUCPP,2020,,,Eurostat: isoc_ci_ac_i,percent
HU,Hungary,I_IUCPP,2021,20.78,,Eurostat: isoc_ci_ac_i,percent
HU,Hungary,I_IUCPP,2022,24.82,,Eurostat: isoc_ci_ac_i,percent
HU,Hungary,I_IUCPP,2023,29.95,,Eurostat: isoc_ci_ac_i,percent
HU,Hungary,I_IUCPP,2024,19.0,,Eurostat: isoc_ci_ac_i,percent
HU,Hungary,I_IUCPP,2025,42.12,,Eurostat: isoc_ci_ac_i,percent
HU,Hungary,I_IUVOD,2014,,,Eurostat: isoc_ci_ac_i,percent
HU,Hungary,I_IUVOD,2015,,,Eurostat: isoc_ci_ac_i,percent
HU,Hungary,I_IUVOD,2016,6.1,,Eurostat: isoc_ci_ac_i,percent
HU,Hungary,I_IUVOD,2017,,,Eurostat: isoc_ci_ac_i,percent
HU,Hungary,I_IUVOD,2018,8.38,,Eurostat: isoc_ci_ac_i,percent
HU,Hungary,I_IUVOD,2019,,,Eurostat: isoc_ci_ac_i,percent
HU,Hungary,I_IUVOD,2020,25.85,,Eurostat: isoc_ci_ac_i,percent
HU,Hungary,I_IUVOD,2021,,,Eurostat: isoc_ci_ac_i,percent
HU,Hungary,I_IUVOD,2022,46.1,,Eurostat: isoc_ci_ac_i,percent
HU,Hungary,I_IUVOD,2023,,,Eurostat: isoc_ci_ac_i,percent
HU,Hungary,I_IUVOD,2024,48.16,,Eurostat: isoc_ci_ac_i,percent
HU,Hungary,I_IUVOD,2025,,,Eurostat: isoc_ci_ac_i,percent
HU,Hungary,deprivation,2015,24.1,,Eurostat: ilc_mdsd11,percent
HU,Hungary,deprivation,2016,20.6,,Eurostat: ilc_mdsd11,percent
HU,Hungary,deprivation,2017,16.1,,Eurostat: ilc_mdsd11,percent
HU,Hungary,deprivation,2018,11.9,,Eurostat: ilc_mdsd11,percent
HU,Hungary,deprivation,2019,10.8,b,Eurostat: ilc_mdsd11,percent
HU,Hungary,deprivation,2020,10.7,,Eurostat: ilc_mdsd11,percent
HU,Hungary,deprivation,2021,10.5,,Eurostat: ilc_mdsd11,percent
HU,Hungary,deprivation,2022,9.1,,Eurostat: ilc_mdsd11,percent
HU,Hungary,deprivation,2023,10.3,,Eurostat: ilc_mdsd11,percent
HU,Hungary,deprivation,2024,9.3,,Eurostat: ilc_mdsd11,percent
HU,Hungary,deprivation,2025,8.5,,Eurostat: ilc_mdsd11,percent
MT,Malta,I_IUSNET,2014,53.12,,Eurostat: isoc_ci_ac_i,percent
MT,Malta,I_IUSNET,2015,60.08,,Eurostat: isoc_ci_ac_i,percent
MT,Malta,I_IUSNET,2016,64.04,,Eurostat: isoc_ci_ac_i,percent
MT,Malta,I_IUSNET,2017,70.37,,Eurostat: isoc_ci_ac_i,percent
MT,Malta,I_IUSNET,2018,69.61,,Eurostat: isoc_ci_ac_i,percent
MT,Malta,I_IUSNET,2019,70.66,,Eurostat: isoc_ci_ac_i,percent
MT,Malta,I_IUSNET,2020,72.49,,Eurostat: isoc_ci_ac_i,percent
MT,Malta,I_IUSNET,2021,75.57,,Eurostat: isoc_ci_ac_i,percent
MT,Malta,I_IUSNET,2022,75.74,,Eurostat: isoc_ci_ac_i,percent
MT,Malta,I_IUSNET,2023,85.76,,Eurostat: isoc_ci_ac_i,percent
MT,Malta,I_IUSNET,2024,77.19,,Eurostat: isoc_ci_ac_i,percent
MT,Malta,I_IUSNET,2025,82.42,,Eurostat: isoc_ci_ac_i,percent
MT,Malta,I_IUVOTE,2014,,,Eurostat: isoc_ci_ac_i,percent
MT,Malta,I_IUVOTE,2015,12.28,,Eurostat: isoc_ci_ac_i,percent
MT,Malta,I_IUVOTE,2016,,,Eurostat: isoc_ci_ac_i,percent
MT,Malta,I_IUVOTE,2017,17.36,,Eurostat: isoc_ci_ac_i,percent
MT,Malta,I_IUVOTE,2018,,,Eurostat: isoc_ci_ac_i,percent
MT,Malta,I_IUVOTE,2019,15.5,,Eurostat: isoc_ci_ac_i,percent
MT,Malta,I_IUVOTE,2020,,,Eurostat: isoc_ci_ac_i,percent
MT,Malta,I_IUVOTE,2021,14.65,,Eurostat: isoc_ci_ac_i,percent
MT,Malta,I_IUVOTE,2022,17.51,,Eurostat: isoc_ci_ac_i,percent
MT,Malta,I_IUVOTE,2023,20.2,,Eurostat: isoc_ci_ac_i,percent
MT,Malta,I_IUVOTE,2024,13.77,,Eurostat: isoc_ci_ac_i,percent
MT,Malta,I_IUVOTE,2025,10.17,,Eurostat: isoc_ci_ac_i,percent
MT,Malta,I_IUPOL2,2014,,,Eurostat: isoc_ci_ac_i,percent
MT,Malta,I_IUPOL2,2015,,,Eurostat: isoc_ci_ac_i,percent
MT,Malta,I_IUPOL2,2016,,,Eurostat: isoc_ci_ac_i,percent
MT,Malta,I_IUPOL2,2017,,,Eurostat: isoc_ci_ac_i,percent
MT,Malta,I_IUPOL2,2018,,,Eurostat: isoc_ci_ac_i,percent
MT,Malta,I_IUPOL2,2019,,,Eurostat: isoc_ci_ac_i,percent
MT,Malta,I_IUPOL2,2020,,,Eurostat: isoc_ci_ac_i,percent
MT,Malta,I_IUPOL2,2021,16.37,,Eurostat: isoc_ci_ac_i,percent
MT,Malta,I_IUPOL2,2022,19.55,,Eurostat: isoc_ci_ac_i,percent
MT,Malta,I_IUPOL2,2023,22.11,,Eurostat: isoc_ci_ac_i,percent
MT,Malta,I_IUPOL2,2024,17.95,,Eurostat: isoc_ci_ac_i,percent
MT,Malta,I_IUPOL2,2025,13.64,,Eurostat: isoc_ci_ac_i,percent
MT,Malta,I_IUCPP,2014,,,Eurostat: isoc_ci_ac_i,percent
MT,Malta,I_IUCPP,2015,16.5,,Eurostat: isoc_ci_ac_i,percent
MT,Malta,I_IUCPP,2016,,,Eurostat: isoc_ci_ac_i,percent
MT,Malta,I_IUCPP,2017,22.47,,Eurostat: isoc_ci_ac_i,percent
MT,Malta,I_IUCPP,2018,,,Eurostat: isoc_ci_ac_i,percent
MT,Malta,I_IUCPP,2019,22.41,,Eurostat: isoc_ci_ac_i,percent
MT,Malta,I_IUCPP,2020,,,Eurostat: isoc_ci_ac_i,percent
MT,Malta,I_IUCPP,2021,24.02,,Eurostat: isoc_ci_ac_i,percent
MT,Malta,I_IUCPP,2022,27.77,,Eurostat: isoc_ci_ac_i,percent
MT,Malta,I_IUCPP,2023,34.36,,Eurostat: isoc_ci_ac_i,percent
MT,Malta,I_IUCPP,2024,24.53,,Eurostat: isoc_ci_ac_i,percent
MT,Malta,I_IUCPP,2025,18.99,,Eurostat: isoc_ci_ac_i,percent
MT,Malta,I_IUVOD,2014,,,Eurostat: isoc_ci_ac_i,percent
MT,Malta,I_IUVOD,2015,,,Eurostat: isoc_ci_ac_i,percent
MT,Malta,I_IUVOD,2016,20.44,,Eurostat: isoc_ci_ac_i,percent
MT,Malta,I_IUVOD,2017,,,Eurostat: isoc_ci_ac_i,percent
MT,Malta,I_IUVOD,2018,38.8,,Eurostat: isoc_ci_ac_i,percent
MT,Malta,I_IUVOD,2019,,,Eurostat: isoc_ci_ac_i,percent
MT,Malta,I_IUVOD,2020,44.58,,Eurostat: isoc_ci_ac_i,percent
MT,Malta,I_IUVOD,2021,,,Eurostat: isoc_ci_ac_i,percent
MT,Malta,I_IUVOD,2022,57.87,,Eurostat: isoc_ci_ac_i,percent
MT,Malta,I_IUVOD,2023,,,Eurostat: isoc_ci_ac_i,percent
MT,Malta,I_IUVOD,2024,59.91,,Eurostat: isoc_ci_ac_i,percent
MT,Malta,I_IUVOD,2025,,,Eurostat: isoc_ci_ac_i,percent
MT,Malta,deprivation,2015,8.2,,Eurostat: ilc_mdsd11,percent
MT,Malta,deprivation,2016,5.2,,Eurostat: ilc_mdsd11,percent
MT,Malta,deprivation,2017,4.3,,Eurostat: ilc_mdsd11,percent
MT,Malta,deprivation,2018,4.7,,Eurostat: ilc_mdsd11,percent
MT,Malta,deprivation,2019,5.0,,Eurostat: ilc_mdsd11,percent
MT,Malta,deprivation,2020,5.1,,Eurostat: ilc_mdsd11,percent
MT,Malta,deprivation,2021,5.4,,Eurostat: ilc_mdsd11,percent
MT,Malta,deprivation,2022,4.9,,Eurostat: ilc_mdsd11,percent
MT,Malta,deprivation,2023,4.1,,Eurostat: ilc_mdsd11,percent
MT,Malta,deprivation,2024,4.3,,Eurostat: ilc_mdsd11,percent
MT,Malta,deprivation,2025,4.1,,Eurostat: ilc_mdsd11,percent
NL,Netherlands,I_IUSNET,2014,58.6,,Eurostat: isoc_ci_ac_i,percent
NL,Netherlands,I_IUSNET,2015,59.33,,Eurostat: isoc_ci_ac_i,percent
NL,Netherlands,I_IUSNET,2016,61.83,,Eurostat: isoc_ci_ac_i,percent
